city,name,star,property_type,district,address,languages,bbox,coordinates
Moscow,Axel Hostel,1,Hostels,"Basmanny, Moscow","8 Pokrovsky Boulevard строение 2, Basmanny, 109028 Moscow, Russia","Ukrainian, Russian, Finnish, English, Arabic","[('55.7153907863966', '37.51816303'), ('55.79819936', '37.774581070525')]","(55.7567950731983, 37.6463720502625)"
Moscow,MiniHotel Brusnika na Khoroshevskom,1,Hotels,"Horoshovsky, Moscow","Khoroshevskoye Shosse,23/2, Horoshovsky, 123007 Moscow, Russia","Russian, English","[('55.7461986893886', '37.4448192001'), ('55.8061926269736', '37.6127162575722')]","(55.7761956581811, 37.5287677288361)"
Moscow,Rassvet Hostel,1,Hostels,"Presnensky, Moscow","Krasnaya Presnya 32-34 Stroyeniye 3, Presnensky, 123022 Moscow, Russia","Russian, English","[('55.731325', '37.4515925'), ('55.793705', '37.6830355')]","(55.762515, 37.567314)"
Moscow,Otdykh 4 Hotel,1,Hotels,Moscow,"Armavirskaya Street 3, 109382 Moscow, Russia",,"[('55.6099745105012', '37.6615866005943'), ('55.7437000843469', '37.841191691108')]","(55.676837297424, 37.7513891458511)"
Moscow,Hostel Hostelberry,1,Hostels,"Tverskoy, Moscow","Ulitsa Seleznevskaya 4, entrance 4a, Tverskoy, 127473 Moscow, Russia","Russian, English","[('55.7196726956015', '37.5217674999999'), ('55.8397933043985', '37.6861325')]","(55.779733, 37.6039499999999)"
Moscow,Mini Gostinitsa Komfort,1,Inns,Moscow,"Beskudnikovskiy proyezd dom 2 korp.2, 127495 Moscow, Russia",,"[('55.6683905422318', '37.4183954158966'), ('56.0812295338842', '37.683896')]","(55.874810038058, 37.5511457079483)"
Moscow,Hostel Zakhodi na Paveletskoy,1,Hostels,"Zamoskvorechye, Moscow","Ulitsa Kozhevnicheskaya 19, Bldg. 2, Zamoskvorechye, 115114 Moscow, Russia","Russian, English","[('55.6700245852359', '37.5873109999999'), ('55.7880174147641', '37.713415')]","(55.729021, 37.650363)"
Moscow,Hotel Zarechye-AV,1,Hotels,Moscow,"Kashirskoe shosse 21, 115446 Moscow, Russia","Russian, English","[('55.5224503704735', '37.391454'), ('55.802889', '37.8792059235535')]","(55.6626696852368, 37.6353299617767)"
Moscow,Brusnika Hotel Nagornaya,1,Hotels,Moscow,"Ulitsa Nagornaya 5, Bldg. 1, 117186 Moscow, Russia","Russian, English","[('55.5787985606629', '37.4873095471967'), ('55.784495', '37.73585647')]","(55.6816467803314, 37.6115830085984)"
Moscow,Nice Hostel Mayakovskaya,1,Hostels,"Tverskoy, Moscow","Ulitsa 1-ya Tverskaya-Yamskaya 8, Tverskoy, 125047 Moscow, Russia","Russian, English","[('55.7523837307313', '37.521173219049'), ('55.7910481042747', '37.6658959')]","(55.771715917503, 37.5935345595245)"
Moscow,Voyage-Butovo,1,Inns,"Yuzhnoye Butovo, Moscow","Ulitsa Kadyrova 8, Yuzhnoye Butovo, 117041 Moscow, Russia","Ukrainian, Russian, Polish, English","[('55.3212731334734', '37.3676481809586'), ('55.7544096', '37.6549664173156')]","(55.5378413667367, 37.5113072991371)"
Moscow,Biblioteka Hotel,1,Hotels,"Tagansky, Moscow","Vorontsovskaya Ulitsa 2/10 bldg 1 , Tagansky, 109147 Moscow, Russia","Russian, English","[('55.66352', '37.6079121'), ('55.817548', '37.7005679')]","(55.740534, 37.65424)"
Moscow,Nice Hostel Kurskaya,1,Hostels,"Basmanny, Moscow","Ulitsa Zemlyanoy Val  38-40  bldg 6, Basmanny, 105064 Moscow, Russia","Russian, English","[('55.7284096319865', '37.5982850661317'), ('55.7820199936907', '37.7131352354431')]","(55.7552148128386, 37.6557101507874)"
Moscow,Hostel Clever,1,Hostels,"Krasnoselsky, Moscow","Novaya Basmannaya Ulitsa 23а/3, Krasnoselsky, 107078 Moscow, Russia","Russian, Italian, French, English","[('55.7143690296807', '37.5399626791477'), ('55.826321949335', '37.7843695878983')]","(55.7703454895079, 37.662166133523)"
Moscow,Dream Place Hostel,1,Hostels,"Tverskoy, Moscow","Novoslobodskaya ulitsa 50/1, 1 etazh 1 этаж, Tverskoy, 127055 Moscow, Russia","Russian, English","[('55.66352', '37.5069978732966'), ('55.9099456973396', '37.6836835')]","(55.7867328486698, 37.5953406866483)"
Moscow,Red Brick Hotel Presnya,0,Hotels,"Presnensky, Moscow","ул. Рочдельская 15 стр 22, Presnensky, 121087 Moscow, Russia","Turkish, Russian, English","[('55.74193984826', '37.5370445975533'), ('55.768898460689', '37.5890282516592')]","(55.7554191544745, 37.5630364246063)"
Moscow,Hostel Aviator,1,Hostels,"Lefortovo, Moscow","Shosse Entuziastov 26, Lefortovo, 111024 Moscow, Russia","Russian, French, English","[('55.7332740362754', '37.6867966556067'), ('55.7692048694216', '37.7507588957913')]","(55.7512394528485, 37.718777775699)"
Moscow,Moscow Ideal Mini Hotel,1,Hotels,"Basmanny, Moscow","Ulitsa Maroseyka 13, Bldg 3, Basmanny, 101000 Moscow, Russia","Russian, English","[('55.6833920290996', '37.5682693719864'), ('55.8340298202262', '37.7046328783035')]","(55.7587109246629, 37.636451125145)"
Moscow,GorodM apartment in Soviet skyscraper,0,Apartments,"Presnensky, Moscow","Kudrinskaya ploshchad', Presnensky, 123242 Moscow, Russia","Russian, Spanish, English","[('55.74681894167', '37.5078596503682'), ('55.770884', '37.65349925')]","(55.758851470835, 37.5806794501841)"
Moscow,Moscow LifeStyle Apart - Kutuzovskiy pr-t,0,Apartments,"Third Transport Ring, Moscow","Kutuzovsky Prospekt, 4/2, Dorogomilovo, 121248 Moscow, Russia","Russian, Spanish, English","[('55.7203918719055', '37.4846408825257'), ('55.7806217083259', '37.6396778989501')]","(55.7505067901157, 37.5621593907379)"
Moscow,Lakshmi Tverskaya 17,0,Apartments,"Tverskoy, Moscow","Tverskaya ulitsa, Tverskoy, 101000 Moscow, Russia","Russian, English","[('55.7540101387161', '37.5764710883606'), ('55.7730028612839', '37.6374687116394')]","(55.7635065, 37.6069699)"
Moscow,Hotel On 5 Floor,0,Hotels,"Tverskoy, Moscow","Ulitsa Lesnaya, 39, Tverskoy, 127055 Moscow, Russia","Russian, English","[('55.7376608791807', '37.524103819049'), ('55.8234411543318', '37.6555881809509')]","(55.7805510167562, 37.589846)"
Moscow,Apartment Aqua Style Yakimanka,0,Apartments,"Yakimanka, Moscow","Ulitsa Bolshaya Yakimanka 54, Yakimanka, 119049 Moscow, Russia","Russian, English","[('55.6369080155904', '37.5745978827674'), ('55.8259259844096', '37.6484379172325')]","(55.731417, 37.6115179)"
Moscow,Apartment-Metro Krasnopresnenskaya,0,Apartments,"Presnensky, Moscow","Per.Kapranova d.6, ap 23, Presnensky, 123242 Moscow, Russia","Russian, English","[('55.7305768077463', '37.5102473363432'), ('55.785315', '37.637136')]","(55.7579459038732, 37.5736916681716)"
Moscow,Lakshmi Club Apartment 3-bedroom,0,Apartments,"Arbat, Moscow","ulitsa Novyy Arbat 31/12 apt.38, Arbat, 101000 Moscow, Russia",,"[('55.703524', '37.4959015261809'), ('55.8005046914844', '37.655297')]","(55.7520143457422, 37.5755992630905)"
Moscow,Otdyh 1 Hotel,1,Hotels,Moscow,"2 Kvartal Kapotni 9, 109429 Moscow, Russia",,"[('55.5941715607258', '37.7185025206847'), ('55.6826056', '37.8740654000001')]","(55.6383885803629, 37.7962839603424)"
Moscow,Apartamenty na Novom Arbate,0,Apartments,"Arbat, Moscow","ulitsa Novyy Arbat 26 kv. 94, Arbat, 121069 Moscow, Russia",,"[('55.6638862802334', '37.3727685213089'), ('55.8423394177018', '37.7991620554123')]","(55.7531128489676, 37.5859652883606)"
Moscow,Novoyasenevskaya Hotel,1,Hotels,Moscow,"Novoyasenevsky prospekt 1 Blg.1, 117588 Moscow, Russia","Russian, English","[('55.4950399156531', '37.3574813994057'), ('55.7437000843469', '37.6615866005943')]","(55.61937, 37.509534)"
Moscow,Hotel Ladomir on Yauze,1,Inns,"Sokolniki, Moscow","Bolshoy Matrosskiy pereulok 1, Sokolniki, 107076 Moscow, Russia",,"[('55.6668057903443', '37.5426743924618'), ('55.9111138875777', '37.8532805228824')]","(55.788959838961, 37.6979774576721)"
Moscow,Hostel Belorusskiy Vokzal,1,Hostels,"Tverskoy, Moscow","Ulitsa Lesnaya 55 bld. 5, Tverskoy, 127055 Moscow, Russia","Russian, English","[('55.7703454895079', '37.5226118664771'), ('55.7938205104921', '37.662166133523')]","(55.782083, 37.592389)"
Moscow,Hostel Avita,1,Hostels,Moscow,"ulitsa Montazhnaya 7 building 8, 107497 Moscow, Russia",,"[('55.693468', '37.5867599674591'), ('55.938236', '37.9599258325409')]","(55.815852, 37.7733429)"
Moscow,Loft Hostel,1,Hostels,"Butyrsky, Moscow","Skladochnaya Ulitsa 1 Bldg. 5, Butyrsky, 127018 Moscow, Russia","Russian, English","[('55.7143690296807', '37.5285229348297'), ('55.8942659437815', '37.658613')]","(55.8043174867311, 37.5935679674149)"
Moscow,Minihotel Comfort Dmitrovka,1,Guest houses,Moscow,"Dmitrovskoe shosse, 96, korpus 4, 127247 Moscow, Russia","Russian, Belarusian","[('55.7725783694951', '37.4806656833978'), ('55.9815076119422', '37.6185624859138')]","(55.8770429907186, 37.5496140846558)"
Moscow,Hotel Olimpiyskiy,1,Hotels,"Meshchansky, Moscow","Olimpiyskiy Prospekt 16 Bld.2, Meshchansky, 129090 Moscow, Russia",,"[('55.7620814105013', '37.5431397557259'), ('55.8060036962396', '37.7096673846244')]","(55.7840425533705, 37.6264035701752)"
Moscow,MiniHotel Dvoryanskoe Gnezdo na Sukharevke,1,Hotels,"Krasnoselsky, Moscow","Bolshaya Sukharevskaya Ploshad 16/18, block 2, access 1, Krasnoselsky, 107045 Moscow, Russia","Russian, English","[('55.7684110058279', '37.5894573237229'), ('55.7750375844094', '37.6861325')]","(55.7717242951187, 37.6377949118614)"
Moscow,Balmont Apartments Smolenskaya,0,Apartments,"Arbat, Moscow","Smolenskaya area, Arbat, 121099 Moscow, Russia","Russian, English","[('55.7096373126471', '37.4159654974937'), ('55.7917609758434', '37.7491226792336')]","(55.7506991442452, 37.5825440883636)"
Moscow,Arbat House Apartments on Povarskaya,0,Apartments,"Arbat, Moscow","Ulitsa Povarskaya 27, Arbat, 121069 Moscow, Russia","Russian, French, English","[('55.703524', '37.523940720971'), ('55.8090408', '37.6541770790291')]","(55.7562824, 37.5890589000001)"
Moscow,Lakshmi Apartment Ostozhenka,0,Apartments,"Khamovniki, Moscow","Kropotkinskiy Pereulok 9, Khamovniki, 101000 Moscow, Russia","Russian, English","[('55.7030459375804', '37.548588898542'), ('55.7730578666683', '37.6372665142792')]","(55.7380519021244, 37.5929277064106)"
Moscow,Lakshmi Apartment Tverskaya 4,0,Apartments,"Tverskoy, Moscow","Ulitsa Tverskaya 4 , Tverskoy, 125009 Moscow, Russia",,"[('55.7454940758464', '37.5847498293609'), ('55.770884', '37.6424976886899')]","(55.7581890379232, 37.6136237590254)"
Moscow,IZBA Kudrinskaya Tower,0,Apartments,"Presnensky, Moscow","1 Kudrinskaya ploshchad, Presnensky, 123242 Moscow, Russia","Russian, Georgian, Spanish, English","[('55.724925', '37.5187882251312'), ('55.7933954', '37.6429821748688')]","(55.7591602, 37.5808852)"
Moscow,Lakshmi Apartment Krasnye Vorota,0,Apartments,"Basmanny, Moscow","Khomutovskiy tupik 4с1, Basmanny, 127055 Moscow, Russia","Ukrainian, Russian, English","[('55.7355663454909', '37.519246134907'), ('55.7965456545091', '37.791347865093')]","(55.766056, 37.655297)"
Moscow,Moscow Karina Apartments Savelovskaya,0,Apartments,"Third Transport Ring, Moscow","Ulitsa Niznyaya Maslovka 5 korpus 1, Savelovsky, 127015 Moscow, Russia","Russian, English","[('55.7380376411967', '37.5188829270173'), ('55.8463434383553', '37.6483762264252')]","(55.792190539776, 37.5836295767213)"
Moscow,Intermark Tverskaya Apartments,0,Apartments,"Tverskoy, Moscow","Tverskaya Street area , Tverskoy, 125009 Moscow, Russia","Russian, English","[('55.7053483166285', '37.582863118987'), ('55.815606', '37.6391933135528')]","(55.7604771583142, 37.6110282162699)"
Moscow,IZBA Kotelnicheskaya Royal Tower,0,Apartments,"Tagansky, Moscow","1/15 Kotelnicheskaya Embankment, Tagansky, 109240 Moscow, Russia","Russian, Georgian, Spanish, English","[('55.7227800804217', '37.5645275822785'), ('55.7712535717267', '37.7214367674591')]","(55.7470168260742, 37.6429821748688)"
Moscow,EnjoyMoscow Pushkin & Red Square Apartments,0,Apartments,"Tverskoy, Moscow","Rayon Ulitsy Tverskaya, Tverskoy, 125009 Moscow, Russia","Russian, English","[('55.7281004195197', '37.52447426'), ('55.80376839', '37.6807862543399')]","(55.7659344047599, 37.6026302571699)"
Moscow,Дизайнерские Апартаменты на Фрунзенской,0,Apartments,"Khamovniki, Moscow","Комсомольский проспект 27 стр. 5, Khamovniki, 119146 Moscow, Russia","Russian, English","[('55.674958', '37.493246'), ('55.77676', '37.669236')]","(55.725859, 37.581241)"
Moscow,Balmont Apartments Mayakovskaya,0,Apartments,"Tverskoy, Moscow","Oruzheyny Pereulok 5, Tverskoy, 125047 Moscow, Russia","Russian, English","[('55.73962666', '37.55325704813'), ('55.8031379743323', '37.6431247591245')]","(55.7713823171661, 37.5981909036273)"
Moscow,Skyscraper Apartments Moscow-City,0,Apartments,"Presnensky, Moscow","8 Presnenskaya Naberezhnaya, Presnensky, 123317 Moscow, Russia","Russian, English","[('55.7393038', '37.4939762'), ('55.754943', '37.584096')]","(55.7471234, 37.5390361)"
Moscow,Mini-Hotel Aska,0,Inns,"Butyrsky, Moscow","Ulitsa Butyrskaya 76 Bldg 4, Butyrsky, 127015 Moscow, Russia",,"[('55.7451678217778', '37.48631477'), ('55.8634341782222', '37.68146323')]","(55.804301, 37.583889)"
Moscow,Romantic Apartment Arbat Lux,0,Apartments,"Arbat, Moscow","Kompozitorskaya Ulitsa 17 - 45, Arbat, 121099 Moscow, Russia","Russian, French, English","[('55.7387118039419', '37.5345033153442'), ('55.7638261960581', '37.6382906846558')]","(55.751269, 37.586397)"
Moscow,Mama Ro Apartments at Chistye Prudy,0,Apartments,"Basmanny, Moscow","Gusyatnikov Pereulok 4 Bld. 3, Basmanny, 101000 Moscow, Russia","Russian, English","[('55.7588032976605', '37.5808852'), ('55.7713823171661', '37.6989668326178')]","(55.7650928074133, 37.6399260163089)"
Moscow,Four Squares Apartments Tverskaya,0,Apartments,"Tverskoy, Moscow","Tverskaya Street Area, Tverskoy, 142191 Moscow, Russia","Russian, French, Spanish, English","[('55.7531540506259', '37.5808852'), ('55.7709080988026', '37.6363290267227')]","(55.7620310747143, 37.6086071133614)"
Moscow,Star 2 apartment on Kievskaya,0,Apartments,"Third Transport Ring, Moscow","Большая Дорогомиловская, дом 8 кв 118, Dorogomilovo, 121059 Moscow, Russia","Russian, English","[('55.7361248235054', '37.4763988865775'), ('55.7562824', '37.6541770790291')]","(55.7462036117527, 37.5652879828033)"
Moscow,In Time Hotel,0,Hotels,"Arbat, Moscow","Starovagankovskiy Pereulok 19 Bld.7, Arbat, 135675 Moscow, Russia","Russian, English","[('55.7406144829024', '37.588501274422'), ('55.7618767001128', '37.6254889370648')]","(55.7512455915076, 37.6069951057434)"
Moscow,Otdykh 2 Hotel,1,Hotels,Moscow,"Sovkhoznaya Street 27, 109382 Moscow, Russia",,"[('55.6391489946682', '37.73585647'), ('55.70497276', '37.7735737000592')]","(55.6720608773341, 37.7547150850296)"
Moscow,Flatio Apartment on Serafimovicha,0,Apartments,"Yakimanka, Moscow","Ulitsa Serafimovicha 2, Yakimanka, 119072 Moscow, Russia","Russian, English","[('55.7140075985373', '37.5876858830452'), ('55.7740506714877', '37.638425442086')]","(55.7440291350125, 37.6130556625656)"
Moscow,Lakshmi Apartment Novy Arbat Unique,0,Apartments,"Arbat, Moscow","Ulitsa Noviy Arbat, 10, floor 11 , Arbat, 101000 Moscow, Russia","Russian, English","[('55.6159412047782', '37.552563'), ('55.890970263502', '37.6411342742187')]","(55.7534557341401, 37.5968486371094)"
Moscow,Lux Apartments,0,Apartments,"Tagansky, Moscow","Ул. Земляной вал 41 строение 1 кв. 211, Tagansky, 105120 Moscow, Russia","Russian, English","[('55.7489975911756', '37.589046119049'), ('55.7587322582538', '37.7251767275087')]","(55.7538649247147, 37.6571114232788)"
Moscow,Arbat House Apartment on Nikitsky Bulvar,0,Apartments,"Presnensky, Moscow","Ulitsa Bolshaya Nikitskaya 31, Presnensky, 121069 Moscow, Russia","Russian, English","[('55.703524', '37.5517170809509'), ('55.8099941074406', '37.639914')]","(55.7567590537203, 37.5958155404754)"
Moscow,Stylish Europa near Moscow City,0,Apartments,"Dorogomilovo, Moscow","ulitsa Generala Ermolova, Dorogomilovo, 121170 Moscow, Russia","Russian, English, Greek","[('55.687899', '37.4194991951064'), ('55.786158', '37.6130556625656')]","(55.7370285, 37.516277428836)"
Moscow,Loft Hotel H11,0,Hotels,"Basmanny, Moscow","Хохловский переулок д. 11, строение 1, Basmanny, 109028 Moscow, Russia","Russian, English","[('55.7436388252283', '37.583790731491'), ('55.7698815747717', '37.703157068509')]","(55.7567602, 37.6434739)"
Moscow,GorodM Apartment in famous House on the Embankment,0,Apartments,"Yakimanka, Moscow","2 Serafimovicha ulitsa, Yakimanka, 119072 Moscow, Russia","Russian, Spanish, English","[('55.7132929727449', '37.5876858830452'), ('55.7740506714877', '37.6400630548596')]","(55.7436718221163, 37.6138744689524)"
Moscow,Pokrovskiy Dom,0,Hotels,"Basmanny, Moscow","43 Pokrovka Street, Building 2, Basmanny, 101000 Moscow, Russia","Russian, English","[('55.7376608791807', '37.6244589325408'), ('55.7883611208193', '37.6797470674592')]","(55.763011, 37.652103)"
Moscow,Old Arbat,0,Apartments,"Arbat, Moscow","Old Arbat area, Arbat, 119019 Moscow, Russia","Russian, Romanian, English","[('55.7272887759947', '37.5352234160081'), ('55.771001108885', '37.658986')]","(55.7491449424398, 37.5971047080041)"
Moscow,Apartment na Akademicheskoy,0,Apartments,"Akademicheskiy, Moscow","Prospekt 60-letiya Oktyabrya 31/18 Bldg.1 , Akademicheskiy, 117036 Moscow, Russia","Russian, English","[('55.556323551459', '37.3598012939178'), ('55.8206786341037', '37.7903846372956')]","(55.6885010927814, 37.5750929656067)"
Moscow,Apartment Novokuznetskaya,0,Apartments,"Zamoskvorechye, Moscow","37 Novokuznetskaya ulitsa, Zamoskvorechye, 115054 Moscow, Russia","Russian, English","[('55.6622929222858', '37.4759897632293'), ('55.8032049140712', '37.7945304404755')]","(55.7327489181785, 37.6352601018524)"
Moscow,Dubninskay str 53/3,0,Apartments,Moscow,"53к3 Dubninskaya Ulitsa Кв 234, 127474 Moscow, Russia","Russian, English, Belarusian","[('55.747629', '37.487113'), ('55.998759', '37.627543')]","(55.873194, 37.557328)"
Moscow,Bouchee Mini Hotel,0,Inns,"Basmanny, Moscow","Chistoprudnyy bulvar 21, 2 podyezd, 1 etazh, Basmanny, 101000 Moscow, Russia","Russian, English","[('55.68872638733', '37.4847693551783'), ('55.8327838225103', '37.8076918031575')]","(55.7607551049202, 37.6462305791679)"
Moscow,Lakshmi Apartment 3k Mayakovskaya,0,Apartments,"Tverskoy, Moscow","Ulitsa 4-ya Tverskaya-Yamskaya , str. 1, Tverskoy, 101000 Moscow, Russia","Russian, English","[('55.74193984826', '37.5682693719864'), ('55.80435535174', '37.6235756280136')]","(55.7731476, 37.5959225)"
Moscow,Park Hotel Veles,3,Holiday parks,"Tushino Sevrnoe, Moscow","Vilisa Latsisa Street 6 Bld.1, Tushino Sevrnoe, 125480 Moscow, Russia",,"[('55.759031', '37.1077421307563'), ('55.9719366998434', '37.7491226792336')]","(55.8654838499217, 37.428432404995)"
Moscow,Sokolniki Hotel,3,Hotels,"Sokolniki, Moscow","Pervaya Boevskaya Str.6, Sokolniki, 107014 Moscow, Russia","Russian, English","[('55.772484', '37.65624'), ('55.8115232339692', '37.7295822593772')]","(55.7920036169846, 37.6929111296886)"
Moscow,Polaris Hotel,3,Hotels,Moscow,"Altyf'evskoye Shosse 48 bld 1, 127566 Moscow, Russia","Russian, English, German","[('55.7081192592614', '37.383852004245'), ('56.0440204807386', '37.791348695755')]","(55.87606987, 37.58760035)"
Moscow,Chasy Kashirsky Dvor Hotel,3,Hotels,Moscow,"Каширское шоссе, д. 9, корп.2, 115230 Moscow, Russia",,"[('55.4847042436867', '37.4548994576721'), ('55.8520877563133', '37.8062685423279')]","(55.668396, 37.630584)"
Moscow,Aviator Hotel,3,Inns,"Vykhino-Zhulebino, Moscow","Ulitsa Aviakonstruktora Milya 26, Vykhino-Zhulebino, 109431 Moscow, Russia","Russian, English","[('55.5740103928548', '37.5783124404754'), ('55.7808522008102', '38.1378000674593')]","(55.6774312968325, 37.8580562539673)"
Moscow,Luch Hotel,3,Hotels,Moscow,"1-ya Vladimirskaya Street 10D, 111123 Moscow, Russia","Russian, Spanish, English","[('55.7016367262065', '37.562524'), ('55.817547327087', '37.978286034654')]","(55.7595920266468, 37.770405017327)"
Moscow,Garden Hotel,3,Hotels,"Third Transport Ring, Moscow","Staroobryadcheskaya Street 12, Lefortovo, 111024 Moscow, Russia",,"[('55.699191133187', '37.6429975865082'), ('55.793705', '37.7546059253021')]","(55.7464480665935, 37.6988017559052)"
Moscow,Otdykh 6 Hotel,3,Hotels,Moscow,"Tikhoretsky Bulvar 2, Bldg 3, 109387 Moscow, Russia",,"[('55.5820161610119', '37.4893602952454'), ('55.77620984', '38.063146151593')]","(55.679113000506, 37.7762532234192)"
Moscow,Pogosti na Tulskoy Hotel,3,Hotels,"Third Transport Ring, Moscow","Bolshaya Tulskaya Ulitsa 2, Danilovsky, 115191 Moscow, Russia",,"[('55.631153', '37.48286515'), ('55.787165', '37.75883285')]","(55.709159, 37.620849)"
Moscow,Hotel RANKHiGS,3,Hotels,Moscow,"Prospect Vernadskogo 84, 119571 Moscow, Russia",,"[('55.5270918747037', '37.3078229077591'), ('55.80376839', '37.6391963116394')]","(55.6654301323518, 37.4735096096992)"
Moscow,Pogosti na Slavianskom Bulvare Hotel,3,Hotels,Moscow,"Ulitsa Kremenchugskaya 9, 121352 Moscow, Russia","Russian, English","[('55.6555130003158', '37.2636112846558'), ('55.78481', '37.662832')]","(55.7201615001579, 37.4632216423279)"
Moscow,Mayakovka House Hotel,3,Hotels,"Presnensky, Moscow","Blagoveshenskiy Pereulok 1a, Presnensky, 123001 Moscow, Russia","Russian, English","[('55.7437244765411', '37.5438736378418'), ('55.7897699514597', '37.6495631039143')]","(55.7667472140004, 37.5967183708781)"
Moscow,Orchestra Kolomenskoe Hotel,3,Hotels,Moscow,"Prospect Andropova 38 Bld 2, 115487 Moscow, Russia",,"[('55.5747987408706', '37.5810797233252'), ('55.7744414', '37.7381496410699')]","(55.6746200704353, 37.6596146821976)"
Moscow,Mayak Hotel,3,Hotels,"Presnensky, Moscow","Gasheka Street 12 Bld.8, Presnensky, 125047 Moscow, Russia","Russian, English","[('55.744958', '37.5057939427339'), ('55.7927391385557', '37.6770289999999')]","(55.7688485692779, 37.5914114713669)"
Moscow,Apart-Hotel Naumov,3,Hotels,"Meshchansky, Moscow","Ulitsa Sretenka 1, Meshchansky, 107045 Moscow, Russia","Russian, English","[('55.707822', '37.5781063771291'), ('55.82525332', '37.6831711828709')]","(55.76653766, 37.63063878)"
Moscow,Design-hotel Tchaikovsky,3,Hotels,"Presnensky, Moscow","Bolshaya Sadovaya 2/46, bldg.1, Presnensky, 125047 Moscow, Russia","Russian, English","[('55.7360916745749', '37.5427604490738'), ('55.7953443254251', '37.6394595509262')]","(55.765718, 37.59111)"
Moscow,Altay Hotel,3,Hotels,"Marfino, Moscow","Botanicheskaya Street 41, Marfino, 127106 Moscow, Russia","Russian, English","[('55.66352', '37.5091257336303'), ('56.0291668767107', '37.658954')]","(55.8463434383553, 37.5840398668151)"
Moscow,Grand Viktoria Hotel,3,Hotels,"Zamoskvorechye, Moscow","Ulitsa Shchipok 16, Zamoskvorechye, 115097 Moscow, Russia","Russian, English","[('55.6597864627552', '37.56623626'), ('55.78961', '37.7003079056068')]","(55.7246982313776, 37.6332720828034)"
Moscow,Randevu Taganka Hotel,3,Hotels,"Tagansky, Moscow","Nikoloyamskaya Ulitsa 52, Tagansky, 109004 Moscow, Russia","Russian, English","[('55.70497276', '37.58913153'), ('55.78849124', '37.73585647')]","(55.746732, 37.662494)"
Moscow,La Scala Narodnaya,3,Inns,"Tagansky, Moscow","Ulitsa Narodnaya 14, Bldg.1, Tagansky, 115172 Moscow, Russia","Russian, English","[('55.7123107583614', '37.5682693719864'), ('55.763011', '37.7325375642595')]","(55.7376608791807, 37.6504034681229)"
Moscow,Ars Hotel on Krasnie Vorota,3,Hotels,"Basmanny, Moscow","Novaya Basmannaya 10, Bldg. 1, entrance 6, floor 5, Basmanny, 107078 Moscow, Russia",,"[('55.66352', '37.5207917246061'), ('55.8752931647626', '37.7903846372956')]","(55.7694065823813, 37.6555881809509)"
Moscow,Eliseeff Arbat Hotel,3,Inns,"Khamovniki, Moscow","Glazovskiy pereulok 10/1, Khamovniki, 119002 Moscow, Russia","Russian, English","[('55.7316896976432', '37.5645275822785'), ('55.7565383100408', '37.6066545733306')]","(55.744114003842, 37.5855910778046)"
Moscow,Apelsin Hotel on Komsomolskaya,3,Hotels,"Krasnoselsky, Moscow","Ulitsa Krasnoprudnaya 22А, Krasnoselsky, 107140 Moscow, Russia","Russian, English","[('55.7381712303121', '37.6396778989501'), ('55.817561719851', '37.6902291857057')]","(55.7778664750815, 37.6649535423279)"
Moscow,Hotel-museum Apartment 27 Epoch,3,Inns,"Basmanny, Moscow","Krivokolennyy pereulok 14, 1 etazh, Basmanny, 101000 Moscow, Russia","Russian, Italian, Spanish, English","[('55.7517935406065', '37.6026773110451'), ('55.7729544593935', '37.6715466889549')]","(55.762374, 37.637112)"
Moscow,Dynasty Hotel on Taganka,3,Hotels,"Tagansky, Moscow","Teterinsky Pereulok 12, building 4, Tagansky, 109004 Moscow, Russia","Ukrainian, Turkish, Russian, English","[('55.7205094176187', '37.5916412101651'), ('55.7694065823813', '37.7123427898349')]","(55.744958, 37.651992)"
Moscow,Hotel Olhovka,3,Hotels,"Krasnoselsky, Moscow","Olkhovskaya ul., 45, stroenie 1., Krasnoselsky, 105066 Moscow, Russia","Russian, English","[('55.755418740911', '37.5393022479545'), ('55.8004210456538', '37.8062685423279')]","(55.7779198932824, 37.6727853951412)"
Moscow,Ahouse Hotel on Nakhimovsky Prospekt,3,Hotels,Moscow,"2 Nakhimovskiy prospekt, 117638 Moscow, Russia",,"[('55.4776609263743', '37.4433337529174'), ('55.8493790736257', '37.7903846372956')]","(55.66352, 37.6168591951065)"
Moscow,Angelina Hotel,3,Hotels,"Kuntsevo, Moscow","Ulitsa Istrinskaya 8 Bldg 3 Entrance 10, Kuntsevo, 121467 Moscow, Russia","Ukrainian, Russian, English","[('55.6887082916741', '37.2435066223373'), ('55.7806217083259', '37.6194673776627')]","(55.734665, 37.431487)"
Moscow,Moscow Point - Red October Hotel,3,Hotels,"Yakimanka, Moscow","Bersenevskiy Pereulok 3/10/8, Yakimanka, 119072 Moscow, Russia","Russian, English","[('55.7215493617423', '37.5370445975533'), ('55.76196769', '37.6823465921224')]","(55.7417585258712, 37.6096955948378)"
Moscow,Tourist Hotel,3,Hotels,Moscow,"Selskokhozyaystvennaya 17, 129226 Moscow, Russia","Russian, English","[('55.66352', '37.5200298428535'), ('56.0114834069168', '37.7491226792336')]","(55.8375017034584, 37.6345762610435)"
